"id","service_point_id","satisfied","idea","lat","lng","created_at","updated_at","phase2_id","uploaded_at","unique_id","user_id","response_type","is_starred","nlp_extract_adjectives_processed"
43774,NULL,true," I need  others to be treated as they did it for me today",NULL,NULL,"2017-11-14 14:22:49.802","2017-11-16 06:53:13.240811",42303,"2017-11-16 06:53:13.240718",NULL,NULL,"",false,true
43775,NULL,true,"none",NULL,NULL,"2017-11-14 08:12:17.218","2017-11-16 06:53:13.248661",42304,"2017-11-16 06:53:13.248491",NULL,NULL,"",false,false
43776,NULL,true,"
I wish them to  work as they did  today",NULL,NULL,"2017-11-14 08:00:37.109","2017-11-16 06:53:13.257742",42305,"2017-11-16 06:53:13.257596",NULL,NULL,"",false,true
43777,NULL,true,"none",NULL,NULL,"2017-11-14 10:56:08.783","2017-11-16 06:53:13.266384",42306,"2017-11-16 06:53:13.266204",NULL,NULL,"",false,false
43778,NULL,true,"The quantity of anemia food should be increased",NULL,NULL,"2017-11-14 11:00:27.446","2017-11-16 06:53:13.274279",42307,"2017-11-16 06:53:13.274144",NULL,NULL,"",false,true
43779,NULL,false,"Spending up services provision that we can go home early",NULL,NULL,"2017-11-14 14:11:03.321","2017-11-16 06:53:13.282839",42308,"2017-11-16 06:53:13.282664",NULL,NULL,"",false,true
43780,NULL,false,"The number of doctors and nurses should be increased",NULL,NULL,"2017-11-14 13:48:02.794","2017-11-16 06:53:13.292145",42309,"2017-11-16 06:53:13.291979",NULL,NULL,"",false,true
43781,NULL,true,"The quality of biscuit(RUSF)should be changed",NULL,NULL,"2017-11-14 08:03:58.388","2017-11-16 06:53:13.301371",42310,"2017-11-16 06:53:13.301212",NULL,NULL,"",false,true
43782,NULL,true,"none",NULL,NULL,"2017-11-14 08:06:28.972","2017-11-16 06:53:13.311542",42311,"2017-11-16 06:53:13.311443",NULL,NULL,"",false,false
43783,NULL,true,"none",NULL,NULL,"2017-11-14 09:18:40.117","2017-11-16 06:53:13.320951",42312,"2017-11-16 06:53:13.320793",NULL,NULL,"",false,false
43784,NULL,true,"It will be better if they continue working as they did it today",NULL,NULL,"2017-11-14 08:26:16.336","2017-11-16 06:53:13.329408",42313,"2017-11-16 06:53:13.329256",NULL,NULL,"",false,true
43785,NULL,false,"I need to be transferred and to be treated with gentleness",NULL,NULL,"2017-11-14 13:37:37.188","2017-11-16 06:53:13.338338",42314,"2017-11-16 06:53:13.338043",NULL,NULL,"",false,true
43786,NULL,true,"The quantity of anemia food should be increased",NULL,NULL,"2017-11-14 11:04:24.393","2017-11-16 06:53:13.346547",42315,"2017-11-16 06:53:13.346394",NULL,NULL,"",false,true
43787,NULL,true,"The quantity of Rice,potatos and bananas should be increased",NULL,NULL,"2017-11-14 11:06:17.827","2017-11-16 06:53:13.355162",42316,"2017-11-16 06:53:13.35507",NULL,NULL,"",false,true
43788,NULL,false,"The doctors and nurses should give us the medicines corresponding to our sickness",NULL,NULL,"2017-11-14 13:52:25.574","2017-11-16 06:53:13.363196",42317,"2017-11-16 06:53:13.362973",NULL,NULL,"",false,true
43789,NULL,true,"I like them to continue to be as they are",NULL,NULL,"2017-11-14 08:19:42.134","2017-11-16 06:53:13.371061",42318,"2017-11-16 06:53:13.37097",NULL,NULL,"",false,true
43790,NULL,false,"We need to be treated all over us equally",NULL,NULL,"2017-11-14 14:50:23.419","2017-11-16 06:53:13.377738",42319,"2017-11-16 06:53:13.377604",NULL,NULL,"",false,true
43791,NULL,true,"Spending up services provision that we have go home early ",NULL,NULL,"2017-11-14 13:22:23.102","2017-11-16 06:53:13.385713",42320,"2017-11-16 06:53:13.385559",NULL,NULL,"",false,true
43792,NULL,true,"none",NULL,NULL,"2017-11-14 10:16:44.022","2017-11-16 06:53:13.39561",42321,"2017-11-16 06:53:13.39547",NULL,NULL,"",false,false
43793,NULL,true,"The quantity of oranges and eggs should be increased for anemia program",NULL,NULL,"2017-11-14 10:50:49.214","2017-11-16 06:53:13.405389",42322,"2017-11-16 06:53:13.405173",NULL,NULL,"",false,true
43794,NULL,true,"none",NULL,NULL,"2017-11-14 09:14:15.018","2017-11-16 06:53:13.414145",42323,"2017-11-16 06:53:13.41399",NULL,NULL,"",false,false
43795,NULL,true,"none",NULL,NULL,"2017-11-14 07:26:21.124","2017-11-16 06:53:13.424035",42324,"2017-11-16 06:53:13.423859",NULL,NULL,"",false,false
43796,NULL,true,"none",NULL,NULL,"2017-11-14 11:11:18.391","2017-11-16 06:53:13.432961",42325,"2017-11-16 06:53:13.432806",NULL,NULL,"",false,false
43797,NULL,true,"none",NULL,NULL,"2017-11-14 09:59:17.376","2017-11-16 06:53:13.441508",42326,"2017-11-16 06:53:13.441308",NULL,NULL,"",false,false
43798,NULL,true,"The quantity of anemia food should be increased",NULL,NULL,"2017-11-14 10:34:59.653","2017-11-16 06:53:13.449886",42327,"2017-11-16 06:53:13.44973",NULL,NULL,"",false,true
43799,NULL,true,"They may Cook Rice and potatoes",NULL,NULL,"2017-11-14 10:54:41.947","2017-11-16 06:53:13.45871",42328,"2017-11-16 06:53:13.458559",NULL,NULL,"",false,true
43800,NULL,true,"The quality of biscuits should be changed",NULL,NULL,"2017-11-14 09:19:37.023","2017-11-16 06:53:13.467344",42329,"2017-11-16 06:53:13.467194",NULL,NULL,"",false,true
43801,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 14:05:58.006","2017-11-16 06:53:13.475656",42330,"2017-11-16 06:53:13.475497",NULL,NULL,"",false,true
43802,NULL,false,"We ask to change drugs if didn't cured us",NULL,NULL,"2017-11-14 14:00:27.292","2017-11-16 06:53:13.484406",42331,"2017-11-16 06:53:13.484209",NULL,NULL,"",false,true
43803,NULL,true,"none",NULL,NULL,"2017-11-14 08:23:27.826","2017-11-16 06:53:13.493435",42332,"2017-11-16 06:53:13.493278",NULL,NULL,"",false,false
43804,NULL,false,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-14 10:53:35.416","2017-11-16 06:53:13.501619",42333,"2017-11-16 06:53:13.501461",NULL,NULL,"",false,true
43805,NULL,true,"We suggest to increase the numbers of nurses and doctors ",NULL,NULL,"2017-11-14 13:41:14.554","2017-11-16 06:53:13.509631",42334,"2017-11-16 06:53:13.509476",NULL,NULL,"",false,true
43806,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-14 10:10:04.797","2017-11-16 06:53:13.518284",42335,"2017-11-16 06:53:13.51806",NULL,NULL,"",false,true
43807,NULL,true,"We suggest to get mattress that we have been promised ",NULL,NULL,"2017-11-14 08:30:01.284","2017-11-16 06:53:13.528064",42336,"2017-11-16 06:53:13.527905",NULL,NULL,"",false,true
43808,NULL,false,"We suggest to treat us with courageousness ",NULL,NULL,"2017-11-14 14:55:17.083","2017-11-16 06:53:13.540996",42337,"2017-11-16 06:53:13.540865",NULL,NULL,"",false,true
43809,NULL,false,"We suggest to treat us according to the numbers given ",NULL,NULL,"2017-11-14 13:32:44.565","2017-11-16 06:53:13.550214",42338,"2017-11-16 06:53:13.549976",NULL,NULL,"",false,true
43810,NULL,true,"We suggest to increase the numbers of nurses and doctors ",NULL,NULL,"2017-11-14 14:06:19.344","2017-11-16 06:53:13.559778",42339,"2017-11-16 06:53:13.559674",NULL,NULL,"",false,true
43811,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 08:02:27.466","2017-11-16 06:53:13.567626",42340,"2017-11-16 06:53:13.567542",NULL,NULL,"",false,true
43812,NULL,true,"none",NULL,NULL,"2017-11-14 09:10:24.277","2017-11-16 06:53:13.574465",42341,"2017-11-16 06:53:13.574319",NULL,NULL,"",false,false
43813,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-14 14:17:41.971","2017-11-16 06:53:13.582084",42342,"2017-11-16 06:53:13.582002",NULL,NULL,"",false,true
43814,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 09:49:34.795","2017-11-16 06:53:13.588727",42343,"2017-11-16 06:53:13.588651",NULL,NULL,"",false,true
43815,NULL,false,"We suggest to give us more attention ",NULL,NULL,"2017-11-14 09:05:48.052","2017-11-16 06:53:13.596378",42344,"2017-11-16 06:53:13.596225",NULL,NULL,"",false,true
43816,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-14 09:49:18.025","2017-11-16 06:53:13.604923",42345,"2017-11-16 06:53:13.60477",NULL,NULL,"",false,true
43817,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-14 14:20:37.817","2017-11-16 06:53:13.6141",42346,"2017-11-16 06:53:13.613953",NULL,NULL,"",false,true
43818,NULL,true,"We suggest to give us more attention ",NULL,NULL,"2017-11-14 14:27:15.135","2017-11-16 06:53:13.623216",42347,"2017-11-16 06:53:13.623068",NULL,NULL,"",false,true
43819,NULL,true,"We suggest to remembering the mattress that we have been promised ",NULL,NULL,"2017-11-14 09:56:08.747","2017-11-16 06:53:13.631681",42348,"2017-11-16 06:53:13.631525",NULL,NULL,"",false,true
43820,NULL,false,"We suggest sufficient pharmacy of HIV ",NULL,NULL,"2017-11-14 09:11:52.253","2017-11-16 06:53:13.640319",42349,"2017-11-16 06:53:13.640119",NULL,NULL,"",false,true
43821,NULL,false,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 10:37:40.493","2017-11-16 06:53:13.650414",42350,"2017-11-16 06:53:13.649987",NULL,NULL,"",false,true
43822,NULL,true,"We want to remembering the mattress and lamps that we have been promised ",NULL,NULL,"2017-11-14 09:55:45.566","2017-11-16 06:53:13.660333",42351,"2017-11-16 06:53:13.660216",NULL,NULL,"",false,true
43823,NULL,true,"none",NULL,NULL,"2017-11-14 13:27:50.382","2017-11-16 06:53:13.669696",42352,"2017-11-16 06:53:13.669534",NULL,NULL,"",false,false
43824,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 08:43:31.33","2017-11-16 06:53:13.679291",42353,"2017-11-16 06:53:13.679177",NULL,NULL,"",false,true
43825,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 10:53:18.881","2017-11-16 06:53:13.690712",42354,"2017-11-16 06:53:13.690526",NULL,NULL,"",false,true
43826,NULL,true,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-14 10:27:05.699","2017-11-16 06:53:13.700143",42355,"2017-11-16 06:53:13.700002",NULL,NULL,"",false,true
43827,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-14 10:27:19.692","2017-11-16 06:53:13.708352",42356,"2017-11-16 06:53:13.708155",NULL,NULL,"",false,true
43828,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-14 09:12:31.544","2017-11-16 06:53:13.716143",42357,"2017-11-16 06:53:13.716006",NULL,NULL,"",false,true
43829,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-14 09:45:03.734","2017-11-16 06:53:13.7268",42358,"2017-11-16 06:53:13.726647",NULL,NULL,"",false,true
43830,NULL,false,"We suggest to give us the drugs corresponding to our sickness ",NULL,NULL,"2017-11-14 14:27:56.541","2017-11-16 06:53:13.735621",42359,"2017-11-16 06:53:13.735335",NULL,NULL,"",false,true
43831,NULL,true,"none",NULL,NULL,"2017-11-14 14:53:59.501","2017-11-16 06:53:13.743844",42360,"2017-11-16 06:53:13.743627",NULL,NULL,"",false,false
43832,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 13:36:59.934","2017-11-16 06:53:13.752671",42361,"2017-11-16 06:53:13.752497",NULL,NULL,"",false,true
43833,NULL,false,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-14 10:53:46.738","2017-11-16 06:53:13.761366",42362,"2017-11-16 06:53:13.761264",NULL,NULL,"",false,true
43834,NULL,false,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 13:31:29.458","2017-11-16 06:53:13.769748",42363,"2017-11-16 06:53:13.769659",NULL,NULL,"",false,true
43835,NULL,true,"We suggest to get quickly service at the pharmacy ",NULL,NULL,"2017-11-14 14:51:37.939","2017-11-16 06:53:13.777822",42364,"2017-11-16 06:53:13.777671",NULL,NULL,"",false,true
43836,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 09:10:15.055","2017-11-16 06:53:13.784597",42365,"2017-11-16 06:53:13.784455",NULL,NULL,"",false,true
43837,NULL,true,"none",NULL,NULL,"2017-11-14 09:32:08.172","2017-11-16 06:53:13.792414",42366,"2017-11-16 06:53:13.792313",NULL,NULL,"",false,false
43838,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-14 14:46:46.403","2017-11-16 06:53:13.799388",42367,"2017-11-16 06:53:13.799267",NULL,NULL,"",false,true
43839,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-14 10:09:02.616","2017-11-16 06:53:13.806451",42368,"2017-11-16 06:53:13.806294",NULL,NULL,"",false,true
43840,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 14:14:31.288","2017-11-16 06:53:13.813928",42369,"2017-11-16 06:53:13.81378",NULL,NULL,"",false,true
43841,NULL,true,"We suggest the pharmacist to give us drugs in order ",NULL,NULL,"2017-11-14 14:57:20.521","2017-11-16 06:53:13.823741",42370,"2017-11-16 06:53:13.823593",NULL,NULL,"",false,true
43842,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 08:25:30.566","2017-11-16 06:53:14.002983",42371,"2017-11-16 06:53:14.00206",NULL,NULL,"",false,true
43843,NULL,false,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-14 08:19:11.454","2017-11-16 06:53:14.012965",42372,"2017-11-16 06:53:14.012851",NULL,NULL,"",false,true
43844,NULL,true,"none",NULL,NULL,"2017-11-14 09:12:37.688","2017-11-16 06:53:14.024638",42373,"2017-11-16 06:53:14.024479",NULL,NULL,"",false,false
43845,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-14 09:12:49.291","2017-11-16 06:53:14.036427",42374,"2017-11-16 06:53:14.036266",NULL,NULL,"",false,true
43846,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 14:53:20.871","2017-11-16 06:53:14.045867",42375,"2017-11-16 06:53:14.045738",NULL,NULL,"",false,true
43847,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-14 10:03:56.77","2017-11-16 06:53:14.05354",42376,"2017-11-16 06:53:14.053447",NULL,NULL,"",false,true
43848,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-14 08:32:40.631","2017-11-16 06:53:14.061641",42377,"2017-11-16 06:53:14.061478",NULL,NULL,"",false,true
44092,NULL,true,"We need water everyday ",NULL,NULL,"2017-11-15 11:52:57.766","2017-11-16 06:53:18.270456",42620,"2017-11-16 06:53:18.270287",NULL,NULL,"",false,true
44116,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 08:51:48.048","2017-11-16 06:53:18.599586",42644,"2017-11-16 06:53:18.599496",NULL,NULL,"",false,true
44117,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 14:26:27.327","2017-11-16 06:53:18.606608",42645,"2017-11-16 06:53:18.606478",NULL,NULL,"",false,true
44118,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 08:32:56.183","2017-11-16 06:53:18.614106",42646,"2017-11-16 06:53:18.614016",NULL,NULL,"",false,true
44119,NULL,true,"We are happy to share our opinions ",NULL,NULL,"2017-11-15 10:57:32.492","2017-11-16 06:53:18.622765",42647,"2017-11-16 06:53:18.622596",NULL,NULL,"",false,true
44120,NULL,false,"We suggest to give us more attention ",NULL,NULL,"2017-11-15 13:09:04.295","2017-11-16 06:53:18.630869",42648,"2017-11-16 06:53:18.630734",NULL,NULL,"",false,true
44121,NULL,false,"We suggest to give us more attention ",NULL,NULL,"2017-11-15 10:13:51.906","2017-11-16 06:53:18.63815",42649,"2017-11-16 06:53:18.638039",NULL,NULL,"",false,true
44122,NULL,false,"We suggest a sufficient store in ANC",NULL,NULL,"2017-11-15 14:31:23.578","2017-11-16 06:53:18.646444",42650,"2017-11-16 06:53:18.646297",NULL,NULL,"",false,true
44123,NULL,true,"We suggest to give us the mattress that we have been promised ",NULL,NULL,"2017-11-15 08:15:48.091","2017-11-16 06:53:18.656739",42651,"2017-11-16 06:53:18.656559",NULL,NULL,"",false,true
44124,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 10:56:17.084","2017-11-16 06:53:18.665295",42652,"2017-11-16 06:53:18.665111",NULL,NULL,"",false,true
44125,NULL,true,"We suggest to get in fresh food eggs and cabbages as before ",NULL,NULL,"2017-11-15 09:16:35.443","2017-11-16 06:53:18.675231",42653,"2017-11-16 06:53:18.675074",NULL,NULL,"",false,true
44126,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 13:14:57.26","2017-11-16 06:53:18.68511",42654,"2017-11-16 06:53:18.684849",NULL,NULL,"",false,true
44127,NULL,true,"We suggest to get in fresh food eggs and fruits as before ",NULL,NULL,"2017-11-15 08:49:03.711","2017-11-16 06:53:18.703879",42655,"2017-11-16 06:53:18.703514",NULL,NULL,"",false,true
44128,NULL,true,"We suggest to increase the numbers of nurses in case to avoid to wait a long time ",NULL,NULL,"2017-11-15 13:24:55.055","2017-11-16 06:53:18.714869",42656,"2017-11-16 06:53:18.714674",NULL,NULL,"",false,true
44129,NULL,true,"We are happy to share our opinions ",NULL,NULL,"2017-11-15 10:57:58.839","2017-11-16 06:53:18.725563",42657,"2017-11-16 06:53:18.72529",NULL,NULL,"",false,true
44130,NULL,false,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 10:56:42.48","2017-11-16 06:53:18.738716",42658,"2017-11-16 06:53:18.738543",NULL,NULL,"",false,true
44131,NULL,true,"none",NULL,NULL,"2017-11-15 10:57:08.44","2017-11-16 06:53:18.753311",42659,"2017-11-16 06:53:18.75319",NULL,NULL,"",false,false
44132,NULL,false,"We suggest a sufficient store for ANC",NULL,NULL,"2017-11-15 14:29:45.113","2017-11-16 06:53:18.760974",42660,"2017-11-16 06:53:18.760818",NULL,NULL,"",false,true
44133,NULL,false,"We suggest  the nurses be on time in the morning ",NULL,NULL,"2017-11-15 09:34:08.008","2017-11-16 06:53:18.773471",42661,"2017-11-16 06:53:18.773315",NULL,NULL,"",false,true
44134,NULL,true,"We are happy with the advance they give us ",NULL,NULL,"2017-11-15 09:12:42.619","2017-11-16 06:53:18.786657",42662,"2017-11-16 06:53:18.786425",NULL,NULL,"",false,true
44135,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 09:11:53.911","2017-11-16 06:53:18.799974",42663,"2017-11-16 06:53:18.7998",NULL,NULL,"",false,true
44136,NULL,true,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-15 08:23:40.211","2017-11-16 06:53:18.810626",42664,"2017-11-16 06:53:18.810528",NULL,NULL,"",false,true
44137,NULL,true,"none",NULL,NULL,"2017-11-15 08:43:41.937","2017-11-16 06:53:18.822004",42665,"2017-11-16 06:53:18.821845",NULL,NULL,"",false,false
44138,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 09:35:03.723","2017-11-16 06:53:18.835705",42666,"2017-11-16 06:53:18.8355",NULL,NULL,"",false,true
44139,NULL,false,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 10:35:19.516","2017-11-16 06:53:18.851241",42667,"2017-11-16 06:53:18.851116",NULL,NULL,"",false,true
44140,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 13:15:11.669","2017-11-16 06:53:18.861075",42668,"2017-11-16 06:53:18.860333",NULL,NULL,"",false,true
44141,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 09:34:47.47","2017-11-16 06:53:18.875528",42669,"2017-11-16 06:53:18.875363",NULL,NULL,"",false,true
44142,NULL,true,"We are happy with the advance they give us before to give us medicines",NULL,NULL,"2017-11-15 07:23:33.268","2017-11-16 06:53:18.888471",42670,"2017-11-16 06:53:18.888287",NULL,NULL,"",false,true
44143,NULL,true,"We are happy with the advance they give us ",NULL,NULL,"2017-11-15 08:33:42.647","2017-11-16 06:53:18.897711",42671,"2017-11-16 06:53:18.89757",NULL,NULL,"",false,true
44144,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 13:05:42.463","2017-11-16 06:53:18.90874",42672,"2017-11-16 06:53:18.90858",NULL,NULL,"",false,true
44145,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-15 13:58:38.847","2017-11-16 06:53:18.922589",42673,"2017-11-16 06:53:18.922495",NULL,NULL,"",false,true
44146,NULL,true,"none",NULL,NULL,"2017-11-15 10:33:37.119","2017-11-16 06:53:18.936106",42674,"2017-11-16 06:53:18.93595",NULL,NULL,"",false,false
44147,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 10:31:15.161","2017-11-16 06:53:18.944678",42675,"2017-11-16 06:53:18.944552",NULL,NULL,"",false,true
44148,NULL,false,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-15 13:07:21.204","2017-11-16 06:53:18.965867",42676,"2017-11-16 06:53:18.965704",NULL,NULL,"",false,true
44149,NULL,false,"We suggest to get dignity kits without selecting ",NULL,NULL,"2017-11-15 14:35:04.438","2017-11-16 06:53:18.976498",42677,"2017-11-16 06:53:18.976329",NULL,NULL,"",false,true
44150,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 10:59:32.689","2017-11-16 06:53:18.991176",42678,"2017-11-16 06:53:18.990787",NULL,NULL,"",false,true
44151,NULL,true,"We suggest to get in fresh food eggs as before ",NULL,NULL,"2017-11-15 08:50:33.672","2017-11-16 06:53:19.002351",42679,"2017-11-16 06:53:19.002107",NULL,NULL,"",false,true
44152,NULL,false,"We suggest to increase the numbers of nurses in case to avoid to wait a long time ",NULL,NULL,"2017-11-15 10:39:43.891","2017-11-16 06:53:19.01323",42680,"2017-11-16 06:53:19.013063",NULL,NULL,"",false,true
44153,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 10:49:05.091","2017-11-16 06:53:19.036362",42681,"2017-11-16 06:53:19.036198",NULL,NULL,"",false,true
44154,NULL,true,"We suggest to treat us with courageousness ",NULL,NULL,"2017-11-15 10:44:22.059","2017-11-16 06:53:19.053448",42682,"2017-11-16 06:53:19.052503",NULL,NULL,"",false,true
44155,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 08:24:19.157","2017-11-16 06:53:19.063002",42683,"2017-11-16 06:53:19.062831",NULL,NULL,"",false,true
44156,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-15 13:56:59.148","2017-11-16 06:53:19.071787",42684,"2017-11-16 06:53:19.071614",NULL,NULL,"",false,true
44157,NULL,true,"none",NULL,NULL,"2017-11-15 13:42:44.673","2017-11-16 06:53:19.082412",42685,"2017-11-16 06:53:19.08229",NULL,NULL,"",false,false
44158,NULL,true,"We are happy with the advance they give us ",NULL,NULL,"2017-11-15 13:24:07.966","2017-11-16 06:53:19.091153",42686,"2017-11-16 06:53:19.090933",NULL,NULL,"",false,true
44159,NULL,true,"none",NULL,NULL,"2017-11-15 08:34:05.948","2017-11-16 06:53:19.099895",42687,"2017-11-16 06:53:19.099802",NULL,NULL,"",false,false
44160,NULL,true,"none",NULL,NULL,"2017-11-15 09:31:13.979","2017-11-16 06:53:19.10951",42688,"2017-11-16 06:53:19.109316",NULL,NULL,"",false,false
44161,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 14:17:50.071","2017-11-16 06:53:19.119315",42689,"2017-11-16 06:53:19.119111",NULL,NULL,"",false,true
44162,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 08:06:42.413","2017-11-16 06:53:19.129291",42690,"2017-11-16 06:53:19.128886",NULL,NULL,"",false,true
44163,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 09:11:33.37","2017-11-16 06:53:19.143792",42691,"2017-11-16 06:53:19.143631",NULL,NULL,"",false,true
44164,NULL,false,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 10:57:02.858","2017-11-16 06:53:19.161731",42692,"2017-11-16 06:53:19.161553",NULL,NULL,"",false,true
44165,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 08:33:16.168","2017-11-16 06:53:19.183342",42693,"2017-11-16 06:53:19.183108",NULL,NULL,"",false,true
44166,NULL,false,"We suggest to treat us with gentleness ",NULL,NULL,"2017-11-15 13:07:04.657","2017-11-16 06:53:19.223069",42694,"2017-11-16 06:53:19.222879",NULL,NULL,"",false,true
44167,NULL,false,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 14:27:02.502","2017-11-16 06:53:19.232099",42695,"2017-11-16 06:53:19.231873",NULL,NULL,"",false,true
44168,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 10:57:19.734","2017-11-16 06:53:19.24076",42696,"2017-11-16 06:53:19.240606",NULL,NULL,"",false,true
44169,NULL,true,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 14:01:06.699","2017-11-16 06:53:19.250297",42697,"2017-11-16 06:53:19.250085",NULL,NULL,"",false,true
44170,NULL,false,"We suggest to treat us with courageousness ",NULL,NULL,"2017-11-15 14:20:40.158","2017-11-16 06:53:19.259146",42698,"2017-11-16 06:53:19.258992",NULL,NULL,"",false,true
44171,NULL,false,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 10:38:03.908","2017-11-16 06:53:19.267736",42699,"2017-11-16 06:53:19.26752",NULL,NULL,"",false,true
44172,NULL,true,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-15 08:28:25.449","2017-11-16 06:53:19.27587",42700,"2017-11-16 06:53:19.275747",NULL,NULL,"",false,true
44173,NULL,false,"We suggest to increase the numbers of nurses ",NULL,NULL,"2017-11-15 14:21:14.253","2017-11-16 06:53:19.283465",42701,"2017-11-16 06:53:19.283344",NULL,NULL,"",false,true
44174,NULL,true,"We suggest to get dignity kits without selecting ",NULL,NULL,"2017-11-15 14:34:44.801","2017-11-16 06:53:19.290743",42702,"2017-11-16 06:53:19.290621",NULL,NULL,"",false,true
44175,NULL,true,"We suggest to give us in fresh food eggs and cabbages as before ",NULL,NULL,"2017-11-15 11:05:28.152","2017-11-16 06:53:19.298017",42703,"2017-11-16 06:53:19.2979",NULL,NULL,"",false,true
44176,NULL,true,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-15 11:04:00.536","2017-11-16 06:53:19.305188",42704,"2017-11-16 06:53:19.305047",NULL,NULL,"",false,true
44177,NULL,true,"We suggest to give us eggs and cabbages in fresh food as before ",NULL,NULL,"2017-11-15 09:17:48.506","2017-11-16 06:53:19.312483",42705,"2017-11-16 06:53:19.312315",NULL,NULL,"",false,true
44178,NULL,false,"We suggest to reduce waiting time ",NULL,NULL,"2017-11-15 10:08:34.697","2017-11-16 06:53:19.319653",42706,"2017-11-16 06:53:19.319454",NULL,NULL,"",false,true
44179,NULL,true,"We suggest to get quickly service ",NULL,NULL,"2017-11-15 13:15:24.116","2017-11-16 06:53:19.327097",42707,"2017-11-16 06:53:19.326984",NULL,NULL,"",false,true
44180,NULL,true,"We are happy with the service provided ",NULL,NULL,"2017-11-15 10:33:51.265","2017-11-16 06:53:19.342562",42708,"2017-11-16 06:53:19.342442",NULL,NULL,"",false,true
44181,NULL,true,"We are happy to share our opinions ",NULL,NULL,"2017-11-15 10:59:18.269","2017-11-16 06:53:19.349812",42709,"2017-11-16 06:53:19.349696",NULL,NULL,"",false,true
44182,NULL,true,"I'm happy with the service provided ",NULL,NULL,"2017-11-15 13:50:20.996","2017-11-16 06:53:19.356798",42710,"2017-11-16 06:53:19.356689",NULL,NULL,"",false,true
